Date,Area Name,Road/Intersection Name,Traffic_Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
2023-12-25,4,9,29818,37.1726625,1.5,100.0,100.0,2,109.636,60.33409429,1200,57.39641256,114,2,0
2023-12-25,6,6,18397,47.81985992,1.056685367,69.80700025,91.77096332,0,86.794,12.18660167,8670,53.03247612,94,3,0
2023-12-25,6,8,27117,47.71553249,1.5,85.06159156,100.0,2,104.234,68.59935017,4501,92.88672666,100,0,0
2023-12-25,2,3,24467,48.04527994,1.260281618,87.06672065,100.0,2,98.934,27.17810072,4440,82.27573416,103,0,0
2023-12-25,2,0,11722,30.98482833,1.139739434,30.11414611,59.59400753,1,73.444,46.61750353,8769,52.5139697,191,0,0
2023-12-25,5,13,24265,47.65180139,1.342346199,89.44946886,100.0,2,98.53,21.42253272,7931,59.90575683,108,1,0
2023-12-26,1,2,47867,38.83321451,1.5,100.0,100.0,2,145.734,50.50233707,1943,91.79055099,91,0,0
2023-12-26,3,12,17209,57.13382648,1.230157017,58.17803091,88.00860902,1,84.418,36.57687501,3295,96.54353989,98,0,1
2023-12-26,3,7,23962,44.56062968,1.134226708,79.88716118,100.0,4,97.924,61.0573026,3943,71.11855193,91,3,0
2023-12-26,5,1,13864,47.36294937,1.081521889,56.11394059,66.42481598,0,77.728,43.62142725,6873,74.46899984,193,0,1
2023-12-26,5,13,24624,43.13692697,1.066914155,88.94681757,100.0,2,99.248,63.48405372,6922,88.03594629,89,2,0
2023-12-26,0,10,6135,43.59804388,1.072053311,20.11470136,32.66726304,0,62.27,41.44156988,1947,95.73928017,219,0,0
2023-12-26,4,9,13835,51.23684417,1.237345983,49.68779673,65.23672115,0,77.67,26.31873735,7196,96.56368942,201,0,0
2023-12-26,4,11,45054,31.61967649,1.5,100.0,100.0,0,140.108,38.0645864,8278,90.09963628,79,1,0
2023-12-26,6,8,9873,48.48323185,1.014828625,33.25945533,48.5711321,0,69.746,48.36106589,6407,56.22308813,208,2,0
2023-12-26,2,0,12191,40.35386256,1.392508525,42.62472681,60.31053086,0,74.382,41.84218538,1940,63.97904045,191,2,1
2023-12-26,0,5,22763,34.13851104,1.398981341,66.69203474,100.0,0,95.526,54.66310685,7512,68.18048771,97,0,0
2023-12-26,2,3,40619,20.0,1.5,100.0,100.0,2,131.238,55.01277638,2134,55.82360335,103,3,0
2023-12-27,1,2,10880,50.7164211,1.218002171,30.17793793,57.47487196,0,71.76,57.18698272,2258,77.7004193,193,1,0
2023-12-27,3,7,39102,41.20948391,1.5,100.0,100.0,4,128.204,74.81024151,1945,83.65452989,99,0,0
2023-12-27,1,4,30857,51.25583208,1.5,99.58907807,100.0,0,111.714,48.68074226,5988,71.17207024,87,2,0
2023-12-27,3,12,8685,36.23010827,1.243121394,25.98846475,39.15652808,1,67.37,13.90986272,3177,73.20207901,221,0,0
2023-12-27,5,1,26011,35.22516016,1.5,83.73462975,100.0,0,102.022,74.5998983,3589,97.24863548,96,2,0
2023-12-27,4,11,32470,50.57830879,1.5,100.0,100.0,4,114.94,67.01396123,5119,84.46076306,80,0,0
2023-12-27,6,6,23540,48.21516457,1.08156712,82.32288405,100.0,2,97.08,32.31793357,6293,83.63920526,118,0,0
2023-12-27,2,3,35320,33.21535368,1.5,100.0,100.0,2,120.64,70.78874281,6842,84.74523437,115,2,0
2023-12-27,2,0,24445,56.26072617,1.01674056,80.50115329,100.0,2,98.89,31.72772675,7958,73.99687405,108,0,0
2023-12-27,4,9,40840,35.81024883,1.5,100.0,100.0,3,131.68,17.16378297,7867,96.14709773,99,0,1
2023-12-28,2,3,22390,54.30615396,1.162535456,80.58383413,100.0,0,94.78,76.77994204,111,62.26620686,105,2,0
2023-12-28,6,6,15580,45.87963602,1.190371569,50.38072208,82.26528244,0,81.16,47.45776783,5534,64.49408192,92,0,0
2023-12-28,4,11,29051,30.58430234,1.5,89.60599587,100.0,2,108.102,19.02266521,6267,57.08099517,102,2,1
2023-12-28,5,13,44489,34.87980145,1.5,100.0,100.0,4,138.978,68.57365046,779,82.85218877,102,0,0
2023-12-28,5,1,53222,51.55539351,1.5,100.0,100.0,1,156.444,43.90611573,2847,68.83615108,116,0,0
2023-12-28,3,7,17702,50.06691271,1.16772912,61.18245418,87.44977449,1,85.404,36.98048467,5111,96.44367892,101,0,0
2023-12-28,1,4,30861,42.53112858,1.5,100.0,100.0,3,111.722,40.32916787,6441,84.86680231,94,1,0
2023-12-29,3,12,23595,40.78801226,1.341208118,69.68726367,100.0,1,97.19,21.27740509,876,65.10688757,92,0,0
2023-12-29,5,1,38878,30.81440429,1.5,100.0,100.0,3,127.756,51.90021969,8734,98.79097281,95,0,0
2023-12-29,4,9,43925,20.91545916,1.5,100.0,100.0,1,137.85,76.35841104,1139,73.29717239,94,0,0
2023-12-29,5,13,34512,31.23967502,1.5,100.0,100.0,0,119.024,75.30377601,3879,92.98671641,98,0,1
2023-12-29,6,6,15142,55.78226357,1.245573364,58.18371917,74.39300982,1,80.284,20.44285568,712,91.23596284,115,0,0
2023-12-29,2,3,25371,38.60405448,1.5,87.06810366,100.0,1,100.742,12.47126153,4415,74.82100482,91,2,0
2023-12-29,2,0,39927,50.83188846,1.5,100.0,100.0,2,129.854,28.17447008,3397,93.30877495,91,0,0
2023-12-29,4,11,15409,54.27843515,1.272441786,52.92825843,77.65478028,2,80.818,28.72708129,2517,60.45043364,113,0,0
2023-12-30,7,15,14496,39.83403652,1.29096878,57.4869385,75.90701173,0,78.992,66.94692207,8655,76.28703335,184,2,0
2023-12-30,1,4,31295,20.39581512,1.5,100.0,100.0,2,112.59,17.8731341,1357,87.85211804,108,0,1
2023-12-30,3,12,17886,50.77969052,1.079770955,68.92999757,89.19086769,3,85.772,68.76073814,6270,60.46229323,90,2,0
2023-12-30,5,1,36857,32.40321367,1.5,100.0,100.0,1,123.714,21.33777019,5278,73.22391248,95,0,0
2023-12-30,5,13,35098,31.72806157,1.5,100.0,100.0,0,120.196,59.8901424,6638,57.82076989,104,2,1
2023-12-30,4,9,43698,42.53656332,1.5,100.0,100.0,0,137.396,14.24074312,884,55.51665626,105,0,0
2023-12-30,6,8,7533,31.69216031,1.041299467,27.70434457,34.91511793,0,65.066,69.88142424,5081,56.74094088,178,0,0
2023-12-30,2,3,24569,38.70038893,1.239171737,80.30647696,100.0,2,99.138,66.02729604,3915,73.61168646,102,3,0
2023-12-30,2,0,25176,27.37895888,1.5,84.30012447,100.0,0,100.352,21.85772624,8290,79.32401047,107,0,0
2023-12-30,0,5,15093,65.69012324,1.294569776,40.96964279,78.41611308,0,80.186,29.10261951,3870,89.96872589,100,0,0
2023-12-31,5,13,41703,25.58936591,1.5,100.0,100.0,3,133.406,62.8513187,733,55.2269348,89,0,0
2023-12-31,7,15,28346,42.44398598,1.5,90.78601579,100.0,2,106.692,20.45403552,2957,65.07515059,107,0,0
2023-12-31,3,7,26134,20.0,1.5,77.25546722,100.0,1,102.268,23.47071659,660,53.94595681,101,0,0
2023-12-31,5,1,39454,41.91492501,1.5,100.0,100.0,3,128.908,30.88215398,4302,83.0992038,100,0,0
2023-12-31,4,9,44701,33.23734624,1.5,100.0,100.0,2,139.402,40.41787063,3757,51.77792484,120,0,0
2023-12-31,3,12,17394,31.82077539,1.116035653,64.63902446,83.73842382,1,84.788,28.75494369,6632,54.44414604,116,0,0
2023-12-31,6,6,23576,60.88519658,1.31694663,80.78082395,100.0,1,97.152,26.85769979,3775,68.95201487,94,0,0
2023-12-31,2,0,33554,53.19098696,1.5,100.0,100.0,0,117.108,19.27010426,5005,76.79591399,122,3,0
2023-12-31,4,11,16132,35.21838678,1.152700211,47.65553311,79.53397306,1,82.264,58.69375469,1239,98.99535845,98,0,0
2023-12-31,6,8,28848,35.92631004,1.5,97.65289745,100.0,2,107.696,24.38938563,827,68.91706157,107,0,0
2023-12-31,2,3,24033,52.2633831,1.391541723,88.01001826,100.0,1,98.066,45.63181758,8031,75.06954167,109,0,0
2024-01-01,2,3,11091,33.0158681,1.24777149,44.32279758,60.0967903,0,72.182,69.75646432,865,78.18055518,194,0,0
2024-01-01,4,11,41919,35.30358648,1.5,100.0,100.0,2,133.838,29.1520042,7349,65.2866133,111,0,0
2024-01-01,4,9,30067,44.57649764,1.5,92.39430965,100.0,1,110.134,63.52971813,1056,55.15297395,102,3,1
2024-01-01,5,13,40243,34.05748445,1.5,100.0,100.0,2,130.486,29.92580353,1619,82.02448175,99,0,0
2024-01-01,5,1,27620,38.39724101,1.5,89.02152222,100.0,2,105.24,12.74755821,6631,76.13748444,89,0,0
2024-01-01,3,12,18866,49.17357403,1.088099801,60.12166876,98.44825438,1,87.732,67.43265606,4607,53.20525451,101,0,0
2024-01-01,1,4,9570,44.09370193,1.126992794,29.85354848,44.99944118,1,69.14,52.69575139,2533,89.78738588,208,0,0
2024-01-01,1,2,26650,37.52497612,1.5,97.4977565,100.0,2,103.3,35.91361503,7160,98.84405185,99,1,0
2024-01-02,6,8,19548,50.72682562,1.174332423,72.49090485,98.58394751,2,89.096,12.83419647,687,98.18594505,101,0,0
2024-01-02,1,4,20195,49.42957345,1.200293333,62.25832814,100.0,0,90.39,38.00670487,7756,71.59544415,111,0,0
2024-01-02,3,12,34913,30.54889537,1.5,100.0,100.0,2,119.826,37.30146395,3428,78.81427596,105,2,0
2024-01-02,5,1,13610,51.33339559,1.295092548,38.37371739,72.91634784,1,77.22,57.60446229,3456,78.53067888,193,0,0
2024-01-02,0,10,14978,55.96252617,1.306156621,58.11006215,75.0730308,1,79.956,23.68755143,2334,79.510434,188,0,1
2024-01-02,2,0,35552,53.34577137,1.5,100.0,100.0,2,121.104,62.36306085,1590,69.40372163,100,0,0
2024-01-02,4,9,50282,45.30341593,1.5,100.0,100.0,2,150.564,18.83766213,689,73.19768448,104,0,0
2024-01-02,4,11,44801,27.44869177,1.5,100.0,100.0,1,139.602,79.16637507,1055,82.26817698,107,3,0
2024-01-02,2,3,50801,41.96988767,1.5,100.0,100.0,1,151.602,41.03658575,8626,80.36051358,113,0,0
2024-01-02,0,5,13585,31.36039046,1.346017626,38.92090745,65.18709152,2,77.17,32.41333442,3271,58.50247377,200,0,0
2024-01-03,3,12,16769,39.64853294,1.266848128,59.04082841,83.7637312,0,83.538,49.70504788,4549,78.43527836,98,0,0
2024-01-03,1,4,25757,44.41073603,1.5,86.53158799,100.0,3,101.514,21.9287181,2924,98.16184226,96,0,0
2024-01-03,7,14,14243,47.00111415,1.307235257,51.20862348,66.34739354,0,78.486,71.09354003,4312,87.13695406,187,2,0
2024-01-03,5,1,35067,20.0,1.5,100.0,100.0,1,120.134,48.31722033,168,80.36489126,96,2,0
2024-01-03,1,2,40403,29.07214729,1.5,100.0,100.0,2,130.806,13.25857454,5141,80.16705499,103,0,0
2024-01-03,5,13,26883,36.49165834,1.5,92.21220995,100.0,1,103.766,15.4181003,4929,92.77875549,97,0,0
2024-01-03,7,15,14959,43.20681473,1.100767337,41.55782828,73.90602198,0,79.918,30.34913078,4040,90.76600559,216,2,0
2024-01-03,4,11,49680,41.39610904,1.5,100.0,100.0,0,149.36,37.99740578,7175,79.53985782,88,3,0
2024-01-03,2,0,38200,20.33716321,1.5,100.0,100.0,2,126.4,29.28853098,7162,92.70430569,91,2,1
2024-01-03,2,3,37328,26.57178447,1.5,100.0,100.0,0,124.656,70.6706538,5355,80.96013163,112,0,0
2024-01-03,0,10,28182,36.86349571,1.5,99.80373057,100.0,3,106.364,41.5601912,7422,61.75307104,108,3,0
2024-01-03,6,6,14278,50.38669975,1.016006132,51.98642252,76.02476172,0,78.556,35.44569459,281,78.53002388,193,4,1
2024-01-03,6,8,22653,56.61405131,1.391845684,67.25435794,100.0,1,95.306,28.63434559,8548,66.95024459,101,0,0
2024-01-04,2,0,28297,42.80296039,1.5,100.0,100.0,1,106.594,19.54979281,1190,99.33382711,110,0,0
2024-01-04,2,3,13109,42.8912359,1.043408211,34.97007643,67.02679598,1,76.218,73.50185012,6106,73.84262349,213,0,0
2024-01-04,6,6,33348,41.7042842,1.5,100.0,100.0,2,116.696,10.20601924,7720,72.27547159,103,4,0
2024-01-04,0,10,21261,40.00161933,1.390428775,65.14021125,100.0,1,92.522,20.0214876,2870,58.38406971,114,1,0
2024-01-04,5,13,44676,34.93436786,1.5,100.0,100.0,3,139.352,52.00962544,4133,59.50743644,100,3,0
2024-01-04,5,1,53812,24.11505946,1.5,100.0,100.0,1,157.624,42.07831464,7478,77.57263132,102,0,0
2024-01-04,3,12,34150,51.16378093,1.5,100.0,100.0,2,118.3,77.47621897,2932,59.60541142,101,1,0
2024-01-04,7,14,19670,59.24928761,1.057339163,72.33349123,99.74541435,0,89.34,68.15874506,4797,81.2056763,102,0,0
2024-01-04,6,8,35843,32.22503855,1.5,100.0,100.0,0,121.686,77.7946852,1915,69.10792356,84,2,0
2024-01-05,7,14,22899,63.8236072,1.302248075,73.84432891,100.0,3,95.798,49.72321302,4975,53.92897278,116,1,0
2024-01-05,5,13,40711,42.23398882,1.5,100.0,100.0,2,131.422,54.94568552,5302,75.97015122,95,0,0
2024-01-05,1,4,18866,48.9214599,1.270710226,59.45576361,91.6892687,0,87.732,16.30007979,6205,70.35924294,103,0,0
2024-01-05,4,11,58859,20.0,1.5,100.0,100.0,3,167.718,39.7743739,1520,71.33164441,104,0,0
2024-01-05,6,8,13639,28.67082901,1.145667185,35.70750202,72.57385127,1,77.278,34.564797,3939,60.8366081,224,2,0
2024-01-05,2,3,50340,42.00620754,1.5,100.0,100.0,0,150.68,17.38006939,2764,62.85996021,99,0,0
2024-01-05,2,0,46067,36.21515015,1.5,100.0,100.0,1,142.134,76.04211985,1422,91.64858403,103,1,0
2024-01-05,6,6,23645,38.37891984,1.320580198,83.77364289,100.0,1,97.29,42.20976392,4297,81.21930092,84,1,0
2024-01-06,7,15,28102,36.91457298,1.5,98.87547563,100.0,3,106.204,69.07774934,1847,83.8950199,92,0,0
2024-01-06,3,12,35396,33.73012079,1.5,100.0,100.0,3,120.792,20.84184302,2072,73.89030938,104,1,0
2024-01-06,3,7,36013,33.89282608,1.5,100.0,100.0,2,122.026,30.28738215,5427,50.54253131,105,1,0
2024-01-06,5,1,23130,33.79131951,1.374830757,73.8802381,100.0,0,96.26,25.14390847,815,89.69398916,105,0,0
2024-01-06,5,13,38906,49.85147756,1.5,100.0,100.0,5,127.812,53.0950784,5348,78.44154905,110,0,1
2024-01-06,0,10,14413,69.73287167,1.114932579,39.57649016,76.24603025,3,78.826,32.50507039,4272,70.32184399,239,0,0
2024-01-06,0,5,9122,41.59991521,1.024033856,27.07370562,45.62516422,2,68.244,42.83895257,7753,52.53897419,199,2,0
2024-01-06,4,11,46739,31.65720647,1.5,100.0,100.0,2,143.478,37.36443321,4378,63.84588824,94,1,1
2024-01-06,6,6,25505,20.0,1.5,87.44297024,100.0,0,101.01,46.45247141,4015,88.5728828,116,1,0
2024-01-06,2,3,57134,39.64639242,1.5,100.0,100.0,2,164.268,23.30908161,4306,67.35763627,87,1,0
2024-01-06,2,0,24279,35.16483653,1.308772242,79.06959815,100.0,1,98.558,58.67297763,6493,77.90866133,116,1,0
2024-01-06,4,9,32901,32.39185348,1.5,100.0,100.0,3,115.802,28.10330946,7781,83.70326267,92,1,0
2024-01-07,5,13,25562,43.57298382,1.5,82.3331178,100.0,1,101.124,47.39333524,3411,57.55786429,105,3,0
2024-01-07,3,7,21505,42.0393832,1.294273267,79.99350476,100.0,2,93.01,66.98594894,2013,50.35934653,93,1,0
2024-01-07,5,1,14019,40.71259283,1.323654185,39.98048852,71.85363272,3,78.038,78.21972278,6436,84.75558437,224,0,0
2024-01-07,3,12,9369,31.40956675,1.328397941,27.05007251,49.86227588,0,68.738,50.27361875,2555,78.80424583,187,0,0
2024-01-07,0,5,27091,20.0,1.5,90.30686959,100.0,1,104.182,33.60723372,5659,79.59208263,112,0,0
2024-01-07,4,11,29919,32.21084044,1.5,97.06576659,100.0,0,109.838,64.67780923,6374,66.70946899,104,0,0
2024-01-07,6,8,27456,51.30917426,1.5,86.21584765,100.0,1,104.912,14.23122716,2234,86.19585285,92,3,0
2024-01-07,2,3,22276,46.95607713,1.068634415,73.30987781,100.0,4,94.552,66.78180383,407,93.20694747,100,1,0
2024-01-07,2,0,39251,53.70907574,1.5,100.0,100.0,2,128.502,56.22142875,5624,54.31975638,79,0,0
2024-01-07,4,9,33040,29.36217656,1.5,100.0,100.0,1,116.08,47.99097916,2110,60.1157556,88,0,0
2024-01-08,7,14,17320,35.06698754,1.00196686,52.76811097,90.53930196,0,84.64,54.33267241,5465,61.28481556,108,1,1
2024-01-08,7,15,5305,49.29284368,1.123526899,25.33303734,28.88862078,0,60.61,55.30883008,1763,83.373076,172,2,0
2024-01-08,1,4,33028,25.69958616,1.5,100.0,100.0,0,116.056,29.6198009,2721,72.38158994,114,1,0
2024-01-08,5,1,28006,20.0,1.5,84.88165999,100.0,0,106.012,56.04664175,3120,98.53264967,85,0,0
2024-01-08,0,10,23663,31.21971496,1.119788637,80.83774369,100.0,2,97.326,34.55179405,5539,99.52664478,93,2,0
2024-01-08,0,5,16942,34.05874343,1.01491443,63.31691997,81.04806614,0,83.884,42.07565294,184,96.05328417,97,2,0
2024-01-08,1,2,27498,39.69605186,1.5,82.4749224,100.0,2,104.996,14.46136601,7137,64.58878844,98,2,0
2024-01-08,4,11,58148,33.91234803,1.5,100.0,100.0,1,166.296,76.19328793,8040,96.99863637,114,1,0
2024-01-08,6,6,26806,33.02098914,1.5,97.6663836,100.0,2,103.612,62.88639586,813,59.12352913,98,0,0
2024-01-08,6,8,6716,42.70144415,1.154510307,29.7037378,29.80127675,0,63.432,77.60157816,2656,93.06560506,202,0,0
2024-01-08,2,3,22508,48.50380115,1.262036714,79.56074462,100.0,3,95.016,28.81148187,8567,94.55853896,93,0,0
2024-01-08,2,0,35900,32.90061694,1.5,100.0,100.0,0,121.8,35.00613635,2077,81.89873801,96,1,0
2024-01-08,4,9,43798,32.32623163,1.5,100.0,100.0,1,137.596,40.86351725,8267,55.75165262,99,0,0
2024-01-09,7,15,21551,45.1999795,1.297682563,78.59227049,100.0,2,93.102,17.80495553,1950,94.16967914,109,1,0
2024-01-09,3,12,41906,45.29311869,1.5,100.0,100.0,4,133.812,18.00017559,4534,86.43579308,108,1,0
2024-01-09,3,7,32697,24.4809508,1.5,100.0,100.0,1,115.394,12.64217019,6969,56.06865513,89,4,0
2024-01-09,5,1,57031,37.21899758,1.5,100.0,100.0,4,164.062,19.04821425,2125,68.46355596,104,2,0
2024-01-09,5,13,41636,36.88937117,1.5,100.0,100.0,4,133.272,72.4290521,4276,67.5318106,94,2,0
2024-01-09,4,11,57834,38.44958416,1.5,100.0,100.0,0,165.668,13.42862174,6435,66.36499089,90,4,0
2024-01-09,4,9,15574,32.15805313,1.035905775,45.35475489,77.18457838,1,81.148,61.32343685,842,58.06572676,110,0,0
2024-01-09,6,8,30360,40.20487561,1.5,98.55033705,100.0,2,110.72,50.42644262,2345,69.21790921,99,0,0
2024-01-09,2,3,22177,60.76394141,1.086356551,74.24309452,100.0,2,94.354,36.67141042,8497,50.63118791,86,0,0
2024-01-09,2,0,29282,20.7615426,1.5,100.0,100.0,2,108.564,15.00975736,5186,83.30673629,94,0,0
2024-01-09,0,5,20151,66.69648923,1.396357024,69.02566218,97.97275134,0,90.302,32.77466639,5958,51.96541233,93,1,0
2024-01-10,3,12,9718,39.92851328,1.103363456,31.83453478,49.24226226,0,69.436,48.03710073,8547,59.21117191,221,1,0
2024-01-10,7,14,7947,55.82483129,1.113867297,35.54984871,41.24298276,1,65.894,55.22960103,8928,90.07508927,197,1,0
2024-01-10,3,7,17566,47.59981939,1.262988299,65.66419823,89.02680627,0,85.132,55.47480836,5065,76.40442811,94,0,0
2024-01-10,1,4,35638,20.18589573,1.5,100.0,100.0,4,121.276,75.71433406,650,81.6501463,103,0,0
2024-01-10,5,13,27621,55.7806655,1.5,89.60763532,100.0,2,105.242,77.56177266,1801,86.0677831,102,2,1
2024-01-10,0,5,19872,43.8172156,1.313730045,72.3027244,95.44825124,2,89.744,65.7329222,2012,58.97210052,112,3,1
2024-01-10,2,0,23833,38.92777316,1.12210654,88.79121305,100.0,1,97.666,16.58028364,1961,69.61225609,122,0,0
2024-01-10,5,1,44888,30.21483111,1.5,100.0,100.0,0,139.776,77.39811211,1493,70.71813722,106,0,0
2024-01-11,7,14,16648,49.50214836,1.160315555,46.26586164,84.76497339,1,83.296,10.08551931,5104,88.74867297,91,3,0
2024-01-11,1,2,34295,23.43999869,1.5,100.0,100.0,3,118.59,11.86777936,8151,77.46708914,92,0,0
2024-01-11,3,7,16055,25.35090598,1.16311582,57.69204872,80.92057978,0,82.11,21.99900599,4206,74.18476666,106,0,0
2024-01-11,5,1,11834,47.84155124,1.232804283,45.26471816,62.9123392,0,73.668,52.24074891,4770,76.99709549,195,0,0
2024-01-11,5,13,42078,22.58044423,1.5,100.0,100.0,1,134.156,25.0323126,1262,87.708425,106,0,0
2024-01-11,4,11,30042,31.10523094,1.5,91.30361228,100.0,2,110.084,43.70868464,2101,96.28290026,94,1,0
2024-01-11,2,3,50058,31.00626659,1.5,100.0,100.0,3,150.116,47.89095917,6878,95.92398514,104,0,0
2024-01-11,2,0,42204,37.98212563,1.5,100.0,100.0,1,134.408,68.95797875,1895,88.39500333,88,1,0
2024-01-11,4,9,28708,45.39158807,1.5,100.0,100.0,2,107.416,19.64849397,6993,54.85818976,94,1,0
2024-01-12,1,2,29978,20.0,1.5,90.8510045,100.0,1,109.956,40.13732385,2448,79.07551324,113,0,0
2024-01-12,1,4,11033,37.04056102,1.161408933,40.70621395,53.2217854,1,72.066,50.26137655,5357,86.49777681,198,0,0
2024-01-12,3,12,25095,35.63462569,1.5,86.04103388,100.0,3,100.19,29.9881806,8909,84.03555272,102,1,1
2024-01-12,0,10,23650,47.98503179,1.008152408,75.67246746,100.0,2,97.3,55.12906775,5936,81.53530523,88,0,0
2024-01-12,3,7,24344,42.35973351,1.30192789,80.97911323,100.0,1,98.688,43.49436408,5825,50.20300457,107,2,0
2024-01-12,4,11,44550,20.0,1.5,100.0,100.0,1,139.1,49.63557096,6121,53.63258748,96,0,1
2024-01-12,6,6,8047,31.63493217,1.184166908,24.61318768,40.5831216,0,66.094,31.91086991,1893,72.61451062,209,2,0
2024-01-12,2,3,45510,38.60673248,1.5,100.0,100.0,0,141.02,66.74975408,7519,67.07738126,115,1,1
2024-01-12,2,0,34839,42.88656374,1.5,100.0,100.0,0,119.678,76.56475424,673,89.38509931,86,3,0
2024-01-12,4,9,15107,23.05911499,1.300301586,47.66414887,78.74718457,1,80.214,71.37382463,8616,63.53871104,111,3,0
2024-01-13,7,14,20555,37.20318885,1.172609527,62.04381856,100.0,2,91.11,10.57622761,8263,95.95598655,101,0,0
2024-01-13,1,2,29298,33.08334855,1.5,90.78564977,100.0,3,108.596,38.82122723,4602,58.02438067,93,2,0
2024-01-13,1,4,20748,61.99622743,1.318685454,62.48585193,100.0,1,91.496,56.52414499,1799,82.59543183,89,0,0
2024-01-13,3,7,39177,30.9125629,1.5,100.0,100.0,1,128.354,49.3641339,1365,71.79242621,113,0,0
2024-01-13,5,1,50928,27.90953109,1.5,100.0,100.0,0,151.856,41.04551208,7740,66.24518261,111,0,0
2024-01-13,5,13,40043,26.91785797,1.5,100.0,100.0,2,130.086,16.9088984,5993,55.6436626,80,0,1
2024-01-13,4,9,27584,27.53148631,1.5,94.28218718,100.0,2,105.168,15.26976039,6528,68.10651982,102,0,0
2024-01-13,6,6,28876,41.59918662,1.5,100.0,100.0,5,107.752,14.87360041,5686,97.04329476,99,0,0
2024-01-13,6,8,15073,62.45124839,1.127026959,49.21661109,73.51648292,0,80.146,21.51997122,8274,71.03844426,99,0,0
2024-01-13,2,3,35680,29.38303291,1.5,100.0,100.0,4,121.36,69.02900213,2751,82.5227515,86,0,0
2024-01-13,2,0,48274,24.49931038,1.5,100.0,100.0,4,146.548,36.55985571,2560,82.45078215,106,0,0
2024-01-13,4,11,46114,39.63633917,1.5,100.0,100.0,2,142.228,35.58679428,3549,88.77882062,99,0,0
2024-01-14,1,4,21054,43.70913117,1.233439966,79.12054813,100.0,2,92.108,73.30661632,804,64.80103087,96,0,1
2024-01-14,7,14,18423,47.79326534,1.218311145,65.73452599,87.60076406,0,86.846,66.70667531,8780,84.90705918,94,0,0
2024-01-14,1,2,8621,28.56376896,1.140349446,29.00885407,47.23774431,0,67.242,16.99623331,6103,97.77545511,186,0,1
2024-01-14,5,13,52437,42.42952478,1.5,100.0,100.0,1,154.874,15.54776973,3964,54.26639169,96,0,0
2024-01-14,5,1,26253,32.97837235,1.5,82.33236924,100.0,0,102.506,57.61870663,153,79.67095802,95,2,1
2024-01-14,0,10,16925,54.78928073,1.246114713,57.32230623,88.06662836,0,83.85,19.20253127,4296,55.91769788,110,0,0
2024-01-14,4,11,33176,43.06009592,1.5,100.0,100.0,1,116.352,21.62963228,2894,74.52690093,105,1,0
2024-01-14,2,3,11495,51.06203577,1.251000265,37.05686758,57.52214036,0,72.99,53.28312579,7103,58.83875041,192,3,0
2024-01-14,2,0,36423,46.76876543,1.5,100.0,100.0,3,122.846,56.48460537,2376,87.48350103,112,0,0
2024-01-15,3,12,28407,48.82051948,1.5,91.67884173,100.0,0,106.814,34.51881788,6506,82.76961108,115,1,0
2024-01-15,3,7,15363,31.2114046,1.262409975,53.02810666,76.15366966,2,80.726,54.64162514,6387,71.91985277,79,2,0
2024-01-15,5,1,26030,34.78163458,1.5,89.65979047,100.0,2,102.06,65.83763716,6224,53.99942986,95,0,0
2024-01-15,5,13,49330,26.79669484,1.5,100.0,100.0,0,148.66,72.59407944,4860,54.73349738,91,0,1
2024-01-15,7,15,27024,40.01168654,1.5,81.0298064,100.0,3,104.048,62.98307208,6296,76.37178835,95,1,0
2024-01-15,4,11,58205,41.6673322,1.5,100.0,100.0,3,166.41,35.18870184,7252,53.54197486,107,0,1
2024-01-15,6,6,24133,35.83697545,1.024573732,79.96647831,100.0,2,98.266,16.40906837,5589,57.72375418,96,3,0
2024-01-15,2,3,20464,47.69098065,1.060056191,60.14065075,99.00988281,1,90.928,54.88128618,6828,78.27325171,100,0,0
2024-01-15,2,0,29402,39.4828927,1.5,100.0,100.0,2,108.804,34.90612069,3865,68.23305009,97,3,0
2024-01-15,4,9,30452,50.76113707,1.5,98.21746737,100.0,0,110.904,79.69318458,703,91.16474124,98,0,0
2024-01-16,1,2,15818,53.86425993,1.237560483,53.58725632,83.85258626,0,81.636,51.6549569,4694,58.53140326,113,3,0
2024-01-16,3,7,8302,26.41707236,1.202433313,22.86862406,40.89388702,0,66.604,20.57789327,6425,66.57452476,192,2,0
2024-01-16,5,13,26035,32.75477084,1.5,87.20182602,100.0,0,102.07,54.03667696,6327,50.48227744,95,4,0
2024-01-16,4,9,44768,20.0,1.5,100.0,100.0,3,139.536,73.71897237,4375,75.6036393,91,4,0
2024-01-16,4,11,29489,35.16763249,1.5,100.0,100.0,1,108.978,31.7047215,5935,81.13231456,103,1,0
2024-01-16,6,8,34524,52.1902067,1.5,100.0,100.0,2,119.048,33.11532126,4336,82.01847983,99,0,1
2024-01-16,2,3,32912,31.32679605,1.5,100.0,100.0,4,115.824,38.17977035,5461,56.7335697,100,0,1
2024-01-16,2,0,25646,20.0,1.5,83.94176377,100.0,2,101.292,69.15159414,5510,92.67673912,113,2,0
2024-01-16,6,6,16503,31.60443887,1.205145048,62.09243493,78.12855806,2,83.006,69.50490782,5125,88.87877748,81,0,0
